Round,Attack,Sample_Index,Sample_Path,Seed_Path
4,Universal,7,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_4.npy
4,Universal,8,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_28.npy
4,Universal,9,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_22.npy
4,Universal,10,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_18.npy
4,Universal,11,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_5.npy
4,Universal,12,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
4,Universal,13,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_22.npy
4,Universal,14,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_6.npy
4,Universal,15,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_26.npy
4,Universal,16,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_24.npy
4,Universal,17,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_4.npy
4,Universal,18,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_14.npy
4,Universal,19,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_2.npy
4,Universal,20,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
4,Universal,21,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_8.npy
4,Universal,22,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_1.npy
6,PGD,0,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_5.npy
6,PGD,1,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_21.npy
6,PGD,2,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_1.npy
6,PGD,3,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_12.npy
6,PGD,4,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_10.npy
6,PGD,5,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_27.npy
6,PGD,6,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_6.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_18.npy
6,PGD,7,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_7.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_7.npy
6,PGD,8,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_8.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_28.npy
6,PGD,9,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_9.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_4.npy
6,PGD,10,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_10.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
6,PGD,11,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_11.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_1.npy
6,PGD,12,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_12.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_16.npy
6,PGD,13,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_13.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_6.npy
6,PGD,14,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_14.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_1.npy
6,PGD,15,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_15.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_PGD_sample_23.npy
6,PGD,16,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_16.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
6,PGD,17,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_17.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_9.npy
6,PGD,18,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_18.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_8.npy
6,PGD,19,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_19.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_13.npy
6,PGD,20,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_20.npy,PyTorch/TorchDenseNet/adversarial_samples/round_3_attack_FGM_sample_15.npy
6,PGD,21,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_21.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_7.npy
6,PGD,22,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_22.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_11.npy
6,PGD,23,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_23.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_15.npy
6,PGD,24,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_24.npy,PyTorch/TorchDenseNet/adversarial_samples/seed_data/initial_seed_data.npy
6,PGD,25,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_25.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_9.npy
6,PGD,26,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_26.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_22.npy
6,PGD,27,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_27.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_FGM_sample_19.npy
6,PGD,28,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_28.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_0.npy
6,PGD,29,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_29.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_Universal_sample_1.npy
7,Universal,0,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_0.npy,PyTorch/TorchDenseNet/adversarial_samples/round_6_attack_PGD_sample_2.npy
7,Universal,1,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_1.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_6.npy
7,Universal,2,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_2.npy,PyTorch/TorchDenseNet/adversarial_samples/round_1_attack_PGD_sample_14.npy
7,Universal,3,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_3.npy,PyTorch/TorchDenseNet/adversarial_samples/round_2_attack_DeepFool_sample_7.npy
7,Universal,4,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_4.npy,PyTorch/TorchDenseNet/adversarial_samples/round_4_attack_Universal_sample_18.npy
7,Universal,5,PyTorch/TorchDenseNet/adversarial_samples/round_7_attack_Universal_sample_5.npy,PyTorch/TorchDenseNet/adversarial_samples/round_0_attack_DeepFool_sample_14.npy
